0_10,10_20,20_30,30_40,40_50,50_60,60_70,70_80,80_90,90_100
11.236,8.208,8.068,8.048,8.06,7.9,7.8,7.948,7.88,7.876
11.216,8.108,7.96,7.94,8.032,7.872,7.836,8.036,8.34,7.884
10.124,8.144,8.036,7.9,7.968,7.8,7.888,8.076,8.92,7.996
8.924,8.26,8.148,7.972,8.012,7.78,7.828,7.908,9.564,8.044
8.14,8.236,8.108,8.036,8.072,7.9,8,7.932,10.316,7.908
7.864,8.172,7.956,7.98,8.04,7.908,8.068,8.048,11.1,7.864
7.972,8.2,7.948,7.892,7.948,7.796,8.072,8.108,11.488,7.976
8.1,8.328,8,7.904,7.996,7.76,8.004,7.976,10.892,8.04
8.132,8.284,8.176,8.032,8.048,7.88,8.036,7.96,9.452,7.94
8.092,8.256,8.436,7.992,8.068,7.904,8.112,8.08,8.356,7.832
8.156,8.22,9.028,7.864,7.952,7.796,8.084,8.176,7.904,7.928
8.264,8.368,9.672,7.92,7.988,7.74,7.996,8.084,7.808,8.016
8.208,8.416,10.452,7.988,8.056,7.844,8.04,8.036,7.788,7.944
8.1,8.388,11,7.972,8.028,7.892,8.116,8.176,7.904,7.82
8.1,8.344,11.356,7.892,7.96,7.808,8.14,8.316,7.968,7.912
8.192,8.476,10.78,7.88,7.98,7.756,8.052,8.208,8.04,8.012
8.2,8.556,9.408,7.996,8.044,7.804,8.04,8.036,8.008,7.996
8.128,8.564,8.268,7.992,8.072,7.868,8.148,8.116,8.028,7.808
8.1,8.484,7.912,7.876,8.024,7.828,8.128,8.232,8.088,7.868
8.188,8.608,8.012,7.86,8,7.744,8.072,8.148,8.064,7.988
8.244,8.744,8.116,7.972,8.108,7.772,8.064,7.976,7.988,7.984
8.16,8.776,8.1,7.992,8.14,7.868,8.164,8.064,8.024,7.824
8.128,8.708,8.016,7.912,8.092,7.812,8.184,8.176,8.076,7.868
8.224,8.84,8.148,7.868,8.052,7.712,8.14,8.12,8.1,7.996
8.292,8.98,8.252,7.94,8.152,7.72,8.104,7.868,8.028,7.996
8.232,8.984,8.188,8.004,8.236,7.844,8.188,7.912,8.016,7.812
8.168,8.94,8.084,7.92,8.232,7.824,8.236,8.028,8.068,7.816
8.216,9.008,8.12,7.848,8.176,7.748,8.196,8.048,8.072,7.94
8.328,9.14,8.216,7.916,8.204,7.752,8.116,7.84,8.08,7.96
8.252,9.152,8.224,7.992,8.244,7.844,8.236,7.868,8.012,7.844
8.204,9.084,8.072,7.936,8.196,7.828,8.292,7.984,8.12,7.86
8.264,9.108,8.136,7.856,8.096,7.728,8.276,8.008,8.124,7.988
8.384,9.208,8.248,7.904,8.084,7.728,8.188,7.884,8.124,8.052
8.34,9.132,8.236,7.968,8.196,7.82,8.272,7.856,8.06,7.936
8.26,9.004,8.124,7.956,8.148,7.844,8.34,7.988,8.144,7.888
8.28,8.9,8.136,7.84,8.028,7.772,8.368,8.088,8.192,7.964
8.424,8.888,8.264,7.872,8.024,7.74,8.292,7.956,8.188,8.096
8.412,8.768,8.284,8.028,8.08,7.796,8.324,7.82,8.104,8.096
8.316,8.628,8.18,8.036,8.04,7.836,8.46,7.852,8.16,7.98
8.344,8.456,8.168,7.948,7.92,7.776,8.484,7.976,8.204,8.056
8.476,8.456,8.276,7.944,7.944,7.72,8.412,8.168,8.22,8.144
8.5,8.392,8.312,8.08,8.044,7.772,8.44,8.456,8.172,8.12
8.468,8.308,8.236,8.112,8.012,7.824,8.572,9.12,8.228,7.948
8.436,8.128,8.188,8.008,7.956,7.792,8.62,9.928,8.264,7.952
8.568,8.18,8.296,8.02,7.952,7.704,8.596,10.668,8.316,8.072
8.636,8.212,8.368,8.144,8,7.74,8.604,11.04,8.292,8.08
8.584,8.14,8.312,8.18,8.028,7.828,8.756,11.164,8.292,7.892
8.58,8,8.24,8.068,7.984,7.8,8.832,10.192,8.348,7.884
8.712,8.044,8.336,7.992,7.928,7.696,8.828,8.912,8.384,7.964
8.82,8.128,8.444,8.048,7.964,7.732,8.836,7.932,8.404,7.956
8.784,8.068,8.392,8.096,8.028,7.824,8.968,7.732,8.404,7.768
8.764,7.98,8.296,8.008,7.876,7.856,9.076,7.94,8.492,7.788
8.884,7.988,8.392,7.94,7.896,7.808,9.04,8.008,8.528,7.868
9.004,8.112,8.496,8.004,8.244,7.816,9.008,7.892,8.556,7.928
9.032,8.044,8.484,8.024,8.768,7.916,9.132,7.928,8.536,7.8
8.968,7.936,8.388,7.94,9.264,7.952,9.184,8.084,8.632,7.748
9.08,7.964,8.468,7.824,9.9,7.88,9.212,8.14,8.692,7.868
9.224,8.084,8.596,7.868,10.712,7.928,9.14,8.012,8.764,7.932
9.212,8.044,8.616,7.932,11.312,8.004,9.172,7.972,8.768,7.864
9.132,7.984,8.532,7.88,11.112,7.992,9.172,8.08,8.844,7.764
9.164,7.94,8.576,7.8,9.676,7.932,9.124,8.148,8.952,7.848
9.264,8.044,8.704,7.808,8.508,7.86,8.936,8.052,8.996,7.876
9.256,8.068,8.8,7.924,8.02,7.908,8.836,7.924,8.948,7.72
9.096,8.004,8.732,7.92,7.888,7.924,8.804,8.036,9.072,7.668
9.012,7.964,8.768,7.816,7.86,7.868,8.66,8.148,9.108,8.076
9.012,8.048,8.9,7.792,7.928,7.772,8.5,8.1,9.14,8.66
8.94,8.06,9.036,7.908,8.08,7.796,8.404,7.956,9.084,9.328
8.748,8.032,8.992,7.904,8.136,7.868,8.396,8.048,9.12,9.916
8.608,7.936,8.972,7.752,8.048,7.756,8.312,8.212,9.128,10.696
8.568,7.996,9.104,7.636,8.056,7.632,8.188,8.164,9.096,11.312
8.516,8.068,9.24,7.868,8.108,7.704,8.116,7.984,8.964,11.076
8.388,8.052,9.228,8.264,8.132,7.784,8.152,8.072,8.868,9.656
8.284,7.952,9.112,8.696,8.06,7.768,8.148,8.188,8.796,8.44
8.28,8.032,9.272,9.284,8.036,7.624,8.088,8.232,8.672,7.916
8.324,8.092,9.388,10.124,8.1,7.656,8,8.04,8.504,7.792
8.192,8.032,9.352,10.932,8.156,7.768,8.06,8.108,8.372,7.696
8.1,7.96,9.164,11.34,8.116,7.76,8.096,8.252,8.368,7.728
8.144,7.984,9.196,10.884,8.04,7.704,8.04,8.292,8.28,7.908
8.224,8.12,9.232,9.552,8.088,7.688,7.948,8.132,8.212,7.996
8.144,8.06,9.092,8.368,8.172,7.808,8.024,8.164,8.108,7.908
8.04,7.964,8.852,7.816,8.148,7.788,8.088,8.276,8.152,7.856
8.084,7.976,8.812,7.716,8.06,7.636,8.04,8.348,8.096,7.98
8.184,8.072,8.784,7.824,8.136,7.536,7.936,8.224,8.044,8.028
8.128,8.04,8.688,7.948,8.216,7.78,7.976,8.184,7.96,7.94
8.024,8.016,8.48,7.944,8.2,8.208,8.056,8.324,8.024,7.852
8.072,7.96,8.404,7.908,8.116,8.692,8.06,8.432,8.036,7.952
8.144,8.064,8.456,7.94,8.156,9.272,7.944,8.364,8.032,8.028
8.132,8.06,8.432,8.024,8.24,10.076,7.94,8.276,7.924,8
8.016,8.016,8.268,8.032,8.232,10.796,8.072,8.412,7.992,7.892
8.028,7.96,8.172,7.88,8.156,11.072,8.04,8.524,8,7.944
8.136,8.012,8.26,7.872,8.192,10.372,7.972,8.484,8.024,8.048
8.16,8.068,8.308,7.984,8.288,9.096,7.952,8.368,7.928,8.036
8.04,8.032,8.204,8.012,8.3,8.156,8.044,8.52,7.948,7.892
8.012,7.928,8.072,7.908,8.244,7.64,8.036,8.672,7.98,7.956
8.1,8.012,8.184,7.908,8.224,7.492,7.98,8.688,7.944,8.092
8.136,8.084,8.272,8.024,8.316,7.596,7.96,8.544,7.928,8.12
8.056,8.04,8.212,8.036,8.348,7.764,8.036,8.676,7.96,7.944
8.024,7.904,8.04,7.984,8.32,7.784,8.088,8.852,7.98,8
8.108,7.98,8.156,7.936,8.288,7.772,8.012,8.932,7.972,8.12
8.164,8.076,8.28,8.016,8.388,7.78,7.936,8.808,7.952,8.168
8.076,8.004,8.22,8.068,8.476,7.876,8.02,8.868,7.916,8.02
8.004,7.928,8.052,8.036,8.428,7.888,8.06,9.064,8.012,8.036
8.092,7.968,8.144,7.956,8.404,7.772,8.016,9.108,7.988,8.156
8.136,8.068,8.256,8.012,8.468,7.772,7.936,9,8,8.208
8.132,8.008,8.228,8.128,8.592,7.888,7.996,9.052,7.932,8.092
8.012,7.936,8.08,8.08,8.604,7.888,8.068,9.192,8.012,8.088
8.072,7.936,8.076,8.016,8.54,7.816,8.036,9.304,8.024,8.188
8.168,8.06,8.248,8.064,8.644,7.776,7.936,9.14,7.988,8.26
8.124,8.028,8.216,8.168,8.768,7.876,7.96,9.08,7.932,8.208
8.004,7.964,8.124,8.116,8.796,7.932,8.044,9.164,7.992,8.148
8.06,7.912,8.064,8.076,8.744,7.852,8.032,9.184,7.984,8.236
8.148,8.024,8.236,8.08,8.812,7.804,7.924,9.016,7.992,8.368
8.144,8.016,8.224,8.232,8.96,7.872,7.96,8.776,7.908,8.356
8.012,7.988,8.152,8.212,9.016,7.968,8.08,8.796,7.988,8.268
8.04,7.908,8.032,8.136,8.988,7.924,8.028,8.76,8,8.364
8.12,8.02,8.216,8.156,9.044,7.836,7.916,8.596,7.984,8.464
8.148,8.052,8.248,8.284,9.144,7.92,7.968,8.344,7.956,8.504
8.032,8.012,8.176,8.336,9.176,8.004,8.012,8.368,7.96,8.388
8.008,7.908,8.052,8.236,9.136,7.98,8.024,8.4,8.012,8.468
8.064,8.012,8.18,8.26,9.128,7.896,7.944,8.3,8.016,8.652
8.1,8.1,8.28,8.4,9.192,7.916,7.896,8.068,7.964,8.692
8.04,8.088,8.204,8.464,9.188,8.04,8.02,8.096,7.968,8.604
7.988,7.988,8.084,8.396,9.08,8.02,8.036,8.164,8.016,8.704
8.064,8.064,8.096,8.388,8.96,7.948,7.952,8.136,8.008,8.864
8.1,8.184,8.332,8.524,8.88,7.98,7.884,7.944,7.964,8.936
8.032,8.136,8.24,8.596,8.84,8.1,7.996,7.964,7.94,8.84
7.96,8.076,8.092,8.6,8.664,8.116,8.008,8.092,8.012,8.868
8.016,8.164,8.044,8.596,8.516,8.06,7.96,8.088,8.016,9.032
8.116,8.272,8.292,8.72,8.464,8.044,7.912,7.924,7.984,9.144
8.024,8.188,8.244,8.856,8.464,8.168,7.968,7.864,7.932,9.04
7.94,8.116,8.128,8.852,8.352,8.18,8.04,8.032,7.976,8.992
8.012,8.104,8.056,8.82,8.216,8.168,8.008,8.072,8,9.092
8.096,8.18,8.288,8.932,8.232,8.14,7.9,7.952,8.004,9.108
8.072,8.148,8.26,9.064,8.244,8.252,7.944,7.868,7.96,8.972
7.972,8.068,8.152,9.04,8.172,8.324,8.008,8.012,8.052,8.796
7.964,8.044,8.056,9.004,8.072,8.292,7.992,8.076,8.068,8.76
8.064,8.088,8.196,9.04,8.092,8.28,7.888,7.988,8.06,8.72
8.052,8.072,8.256,9.168,8.172,8.408,7.92,7.884,8.004,8.612
7.956,8.012,8.16,9.096,8.104,8.492,8.024,7.972,8.096,8.356
7.948,7.884,8.04,8.956,8.016,8.508,7.98,8.044,8.132,8.36
8.06,7.98,8.168,8.88,8.048,8.48,7.904,8.012,8.18,8.352
8.084,8.004,8.276,8.884,8.112,8.6,7.9,7.872,8.12,8.284
7.972,7.968,8.168,8.808,8.1,8.756,7.988,7.952,8.108,8.048
7.94,7.876,8.032,8.576,8.016,8.748,7.996,8.068,8.136,8.056
8.04,7.972,8.06,8.492,8,8.736,7.94,8.004,8.116,8.116
8.088,8.032,8.256,8.464,8.048,8.788,7.928,7.824,8.056,8.128
7.996,7.972,8.168,8.424,8.096,8.928,8.064,7.924,7.996,7.96
7.948,7.864,8.064,8.268,8.044,8.924,8.088,8.048,8.072,7.936
8.012,7.936,8.032,8.152,8,8.884,8.04,8.048,8.068,8.04
8.076,8.012,8.264,8.172,8.06,8.908,7.976,7.904,7.996,8.06
8.004,7.944,8.192,8.184,8.08,9.032,8.116,7.936,7.924,7.9
7.952,7.804,8.072,8.084,8.032,9,8.2,8.068,7.988,7.892
8.06,7.828,8.016,8.024,7.984,8.876,8.176,8.084,7.952,7.976
8.14,8.136,8.24,8.032,8.044,8.748,8.112,7.892,7.908,8.028
8.1,8.5,8.22,8.088,8.132,8.764,8.136,7.872,7.864,7.896
8.04,8.976,8.084,8.032,8.072,8.66,8.192,8.02,7.932,7.856
8.108,9.556,8.06,7.944,7.992,8.452,8.136,8.052,7.94,7.976
8.232,10.472,8.228,7.948,8.028,8.304,8.004,7.924,7.924,8.028
8.256,11.092,8.232,8.036,8.124,8.312,8.052,7.884,7.828,7.956
8.164,11.348,8.104,7.988,8.092,8.244,8.124,8,7.908,7.864
8.156,10.46,8.032,7.912,8.008,8.092,8.092,8.06,7.94,7.944
8.244,9.176,8.188,7.932,8.016,8,7.98,7.952,7.94,8.016
8.216,8.236,8.22,8.036,8.12,7.964,7.96,7.836,7.848,8.012
8.096,7.868,8.116,8.024,8.104,8.016,8.028,7.936,7.892,7.864
8.092,7.86,8.088,7.904,8.028,7.904,7.952,8.008,7.82,7.908
8.176,7.952,8.156,7.916,8.044,7.82,7.86,8.016,7.832,8.032
8.148,8.064,8.212,8.02,8.12,7.864,7.84,7.848,7.968,8.016
8.052,8.072,8.148,8.008,8.096,7.932,7.936,7.912,8.46,7.876
7.988,8.004,8.064,7.916,8.04,7.868,7.94,8.024,9.164,7.924
8.048,8.08,8.136,7.908,8.024,7.752,7.88,8.016,9.88,8.04
8.048,8.136,8.212,8.024,8.088,7.788,7.86,7.82,10.66,8.06
7.968,8.084,8.164,8.048,8.124,7.896,7.944,7.876,11.216,7.884
7.892,7.968,8.084,7.976,8.068,7.86,7.984,8.012,11.392,7.896
7.972,8.04,8.112,7.944,8.02,7.728,7.9,7.996,10.312,8.004
8.012,8.112,8.204,8.016,8.056,7.776,7.848,7.808,8.944,8.032
7.952,8.056,8.164,8.056,8.108,7.852,7.9,7.848,8.02,7.9
7.856,8.004,8.088,8,8.072,7.836,7.904,7.98,7.828,7.9
7.928,8.032,8.156,7.928,8,7.76,7.792,7.988,7.88,8.008
8.02,8.152,8.24,7.98,8.024,7.752,7.936,7.832,7.876,8.072
7.98,8.132,8.236,8.048,8.12,7.84,8.42,7.832,7.884,7.948
7.912,8.056,8.196,8.016,8.072,7.848,9.028,7.956,8.012,7.892
7.952,8.036,8.208,7.92,8.004,7.772,9.628,8.02,8.012,7.976
7.988,8.16,8.34,7.936,8,7.748,10.288,7.896,8.02,8.06
7.888,8.164,8.36,8.044,8.092,7.832,11.024,7.836,7.96,7.984
7.8,8.144,8.34,8.028,8.044,7.852,11.404,7.932,8.028,7.876
8.152,8.08,8.256,7.912,7.98,7.792,10.548,8.012,8.036,7.972
8.712,8.228,8.312,7.948,8.012,7.744,9.104,7.916,8.052,8.032
9.308,8.24,8.328,8.04,8.084,7.812,8.112,7.776,7.968,8.036
9.92,8.216,8.268,8.016,8.092,7.884,7.856,7.908,8.004,7.876
10.664,8.14,8.176,7.916,7.972,7.8,7.824,7.976,8.036,7.92
11.208,8.228,8.248,7.888,7.988,7.732,7.792,7.964,8.068,8.024
11.024,8.3,8.28,8.016,8.068,7.816,7.848,7.82,7.976,8.02
9.764,8.264,8.22,8.012,8.092,7.884,8.004,7.86,8,7.872
8.584,8.172,8.124,7.952,7.992,7.864,8.06,7.972,8.064,7.92
8.008,8.256,8.1,7.908,7.996,7.756,8,7.968,8.076,8.012
7.832,8.332,8.192,8.028,8.036,7.796,7.964,7.768,8.044,8.056
7.848,8.324,8.1,8.024,8.096,7.892,8.028,7.848,8.036,7.86
7.824,8.256,8.04,7.924,8.032,7.872,8.072,7.984,8.112,7.86
7.964,8.32,8.072,7.892,8,7.768,8.008,8.02,8.116,7.992
8.072,8.436,8.172,7.972,7.996,7.792,7.952,7.844,8.088,8.008
8.032,8.416,8.108,8.04,8.088,7.876,8.044,7.9,8.064,7.872
7.98,8.352,8.048,7.96,8.024,7.888,8.072,8.044,8.168,7.836
8.044,8.424,8.032,7.896,7.98,7.78,8.044,8.092,8.152,7.98
8.148,8.536,8.14,7.936,7.996,7.752,7.98,7.928,8.156,8.02
8.072,8.524,8.128,8.004,8.096,7.852,8.02,7.92,8.104,7.912
7.992,8.492,8.056,7.948,8.036,7.88,8.1,8.092,8.196,7.856
8.032,8.556,8.052,7.88,7.976,7.768,8.076,8.196,8.192,7.956
8.144,8.704,8.104,7.904,8.012,7.776,8,8.08,8.216,7.956
8.12,8.704,8.064,8,8.092,7.848,8.028,7.956,8.152,7.916
8.008,8.744,7.956,7.94,8.044,7.892,8.148,8.06,8.232,7.832
8.028,8.724,8.2,7.868,7.94,7.776,8.124,8.128,8.252,7.928
8.132,8.924,8.688,7.868,7.976,7.76,8.06,8.052,8.308,8.048
8.14,8.952,9.236,7.988,8.092,7.792,8.084,7.912,8.228,8.012
8.072,8.96,9.796,7.956,8.052,7.88,8.196,8.008,8.308,7.9
8.1,8.924,10.56,7.896,8,7.82,8.172,8.1,8.364,7.964
8.18,9.08,11.212,7.9,7.976,7.732,8.108,8,8.388,8.1
8.168,9.16,11.436,8.016,8.048,7.788,8.096,7.808,8.364,8.1
8.116,9.164,10.332,8.064,8.028,7.872,8.204,7.884,8.424,7.992
8.084,9.108,8.94,8.016,7.98,7.804,8.216,7.928,8.536,8.056
8.196,9.192,8.2,7.984,8.004,7.74,8.188,7.944,8.568,8.18
8.236,9.24,8.076,8.064,8.092,7.768,8.14,7.76,8.552,8.152
8.192,9.144,8.084,8.132,8.148,7.86,8.272,7.812,8.58,7.992
8.172,8.996,8.004,8.068,8.088,7.836,8.312,7.92,8.724,7.984
8.232,8.956,8.108,8.036,8.068,7.74,8.244,7.936,8.764,8.096
8.304,8.96,8.256,8.048,8.132,7.736,8.24,7.768,8.792,8.12
8.244,8.796,8.248,8.104,8.256,7.864,8.34,7.792,8.776,7.984
8.196,8.592,8.136,8.036,8.24,7.864,8.408,7.936,8.92,7.956
8.28,8.528,8.12,7.94,8.144,7.752,8.4,7.948,8.98,8.02
8.404,8.564,8.252,8.036,8.16,7.744,8.328,7.824,8.988,8.048
8.38,8.408,8.236,8.08,8.264,7.836,8.428,7.804,8.948,7.904
8.284,8.28,8.128,7.952,8.188,7.848,8.516,7.86,9.068,7.792
8.352,8.208,8.108,7.86,8.076,7.772,8.536,7.852,9.1,7.896
8.48,8.292,8.244,7.88,8.092,7.732,8.48,7.84,9.092,7.956
8.444,8.232,8.244,7.944,8.168,7.824,8.588,8.044,9.008,7.888
8.392,8.152,8.176,7.868,8.132,7.852,8.724,8.684,9.036,7.788
8.456,8.072,8.112,7.772,8.036,7.764,8.72,9.348,9.008,7.884
8.576,8.168,8.244,7.796,8.008,7.74,8.7,10.016,8.888,7.972
8.648,8.128,8.312,7.888,8.096,7.788,8.808,10.596,8.7,7.892
8.564,8.084,8.236,7.9,8.028,7.824,8.956,11.176,8.652,7.792
8.6,8.012,8.168,7.796,7.96,7.804,8.972,10.976,8.6,7.864
8.764,8.104,8.244,7.8,7.932,7.732,8.964,9.688,8.476,7.964
8.816,8.16,8.352,7.888,8.028,7.784,9.008,8.38,8.308,7.92
8.812,8.104,8.28,7.892,8.044,7.852,9.136,7.776,8.268,7.688
8.828,8.016,8.172,7.796,7.92,7.812,9.188,7.736,8.272,7.72
8.976,8.076,8.264,7.772,7.896,7.696,9.132,7.796,8.208,8.088
9.064,8.128,8.4,7.84,7.992,7.74,9.072,7.684,8.096,8.548
9.016,8.056,8.352,7.768,8.048,7.86,9.144,7.792,8.052,8.968
9.016,7.972,8.252,7.756,7.968,7.836,9.148,8.008,8.116,9.636
9.124,8.028,8.288,8.02,7.924,7.756,9.004,8.052,8.068,10.592
9.208,8.14,8.44,8.636,7.932,7.832,8.836,7.868,8.008,11.236
9.16,8.08,8.4,9.316,7.988,7.908,8.812,7.908,7.952,11.292
9.052,8.028,8.308,10.012,7.856,7.916,8.76,8.028,8.036,10.264
9.112,8.028,8.34,10.7,7.944,7.86,8.6,8.056,8.016,8.96
9.156,8.14,8.472,11.216,8.36,7.884,8.408,7.912,7.996,8.148
8.984,8.092,8.48,10.996,8.92,8.02,8.392,7.884,7.908,7.804
8.788,8.024,8.372,9.668,9.476,8.036,8.388,8.024,8.016,7.792
8.728,8.008,8.416,8.348,10.14,8,8.24,8.084,8.016,7.924
8.712,8.104,8.508,7.784,10.844,7.928,8.096,7.96,7.972,8.016
8.564,8.112,8.604,7.732,11.296,7.98,8.108,7.876,7.94,8
8.38,8.06,8.504,7.756,10.724,8,8.168,7.996,7.964,7.912
8.324,7.996,8.52,7.708,9.316,7.92,8.108,8.088,8.004,8.02
8.352,8.108,8.644,7.764,8.296,7.864,7.996,8.048,7.968,8.1
8.3,8.116,8.756,7.932,7.908,7.92,7.992,7.908,7.924,8.056
8.152,8.068,8.7,7.96,7.84,7.968,8.088,8.016,7.992,7.884
8.064,7.976,8.688,7.864,7.836,7.876,8.04,8.14,8.016,7.972
8.168,8.076,8.824,7.872,7.896,7.764,7.94,8.12,8.028,8.068
8.14,8.148,8.936,7.976,8.02,7.788,7.944,7.972,7.948,8.06
8.028,8.108,8.916,7.98,8.092,7.828,8.032,8.028,7.968,7.9
7.992,7.992,8.88,7.864,8.044,7.784,8.032,8.14,8.032,7.968
8.052,8.076,9,7.828,8.044,7.688,7.968,8.172,8.004,8.084
8.12,8.148,9.192,7.904,8.12,7.692,7.908,7.992,7.976,8.096
8,8.064,9.192,7.988,8.14,7.808,8.012,8.06,7.948,7.948
7.944,7.996,9.076,7.916,8.056,7.804,8.036,8.208,8.04,7.944
8.04,8.064,9.172,7.904,8.028,7.692,7.94,8.24,8.028,8.092
8.088,8.136,9.348,7.96,8.096,7.708,7.9,8.092,7.984,8.132
8.008,8.084,9.316,8,8.136,7.808,7.964,8.108,7.956,8.016
7.964,8.008,9.212,7.944,8.088,7.812,8.02,8.244,8.06,8.012
7.988,8.02,9.264,7.896,8.04,7.716,7.952,8.292,8.024,8.116
8.096,8.108,9.356,7.972,8.092,7.684,7.924,8.204,8.004,8.16
8.032,8.104,9.288,8.028,8.192,7.732,7.96,8.156,7.944,8.064
7.956,7.992,9.092,7.992,8.164,7.708,8.028,8.328,8.016,8.032
7.98,8,9.008,7.928,8.076,7.848,8.008,8.428,8.032,8.12
8.072,8.1,8.98,7.988,8.116,8.196,7.884,8.34,8.008,8.232
8.036,8.104,8.884,8.072,8.228,8.832,7.892,8.264,7.96,8.18
7.956,8.036,8.668,8.068,8.176,9.468,8.048,8.408,8.02,8.06
7.96,7.98,8.572,7.996,8.14,10.156,8.024,8.532,8.052,8.184
8.084,8.092,8.548,8.004,8.168,10.788,7.9,8.52,8.024,8.268
8.072,8.092,8.544,8.112,8.264,11.176,7.944,8.432,7.944,8.268
7.968,8.08,8.376,8.116,8.26,10.504,8.048,8.584,7.992,8.144
7.988,7.964,8.268,8.04,8.164,9.02,8.02,8.736,8.008,8.204
8.06,8.04,8.296,8.056,8.18,7.948,7.924,8.748,8.016,8.348
8.08,8.092,8.336,8.172,8.276,7.66,7.936,8.644,7.92,8.364
8,8.084,8.22,8.204,8.32,7.808,8.032,8.788,7.948,8.252
7.98,7.96,8.112,8.128,8.244,7.776,8.028,8.952,8.024,8.304
8.036,8.02,8.16,8.12,8.224,7.748,7.928,8.988,8.012,8.464
8.092,8.1,8.24,8.188,8.32,7.804,7.916,8.852,7.952,8.48
8.008,8.028,8.188,8.284,8.416,7.944,8.008,8.94,7.916,8.388
7.956,7.968,8.072,8.244,8.352,7.96,8.04,9.124,8,8.436
8.008,8.028,8.128,8.24,8.308,7.824,7.98,9.164,7.996,8.576
8.1,8.12,8.224,8.392,8.38,7.828,7.912,9.02,7.972,8.668
8.036,8.04,8.164,8.46,8.488,7.912,7.98,9,7.944,8.58
7.94,7.992,8.068,8.412,8.448,7.908,8.024,9.104,8.052,8.62
8.02,7.988,8.1,8.404,8.432,7.812,7.984,9.076,8.052,8.788
8.108,8.108,8.208,8.524,8.512,7.828,7.884,8.876,8.056,8.892
8.048,8.032,8.188,8.616,8.62,7.92,7.964,8.696,8.024,8.848
7.936,7.988,8.088,8.636,8.596,7.948,8.024,8.724,8.092,8.832
7.984,7.94,8.064,8.612,8.58,7.884,7.98,8.624,8.1,8.96
8.088,8.1,8.172,8.716,8.644,7.848,7.9,8.456,8.128,9.072
8.016,8.064,8.22,8.8,8.8,7.92,7.94,8.228,8.1,9.084
7.924,8.048,8.088,8.892,8.82,7.996,8.016,8.284,8.176,9.004
7.964,7.968,8.06,8.808,8.764,7.928,7.992,8.264,8.204,9.096
8.076,8.068,8.192,8.844,8.852,7.884,7.868,8.172,8.176,9.212
8.052,8.088,8.216,9,9.032,7.932,7.904,7.956,8.072,9.136
7.948,8.044,8.14,9.024,9.048,8.016,8.004,8.008,8.108,8.948
7.952,7.956,8.072,8.896,8.996,7.976,7.992,8.084,8.176,8.968
8.032,8.036,8.168,8.868,9.008,7.876,7.892,8.028,8.104,8.948
8.048,8.104,8.22,8.912,9.148,7.964,7.892,7.84,8.068,8.832
7.968,8.04,8.16,8.856,9.212,8.064,7.992,7.94,8.076,8.596
7.948,7.964,8.06,8.644,9.144,8.044,8.024,8.008,8.104,8.508
8.048,8.044,8.144,8.508,9.136,7.936,7.928,8,8.04,8.536
8.076,8.088,8.264,8.492,9.172,7.992,7.884,7.82,7.964,8.444
7.992,8.032,8.172,8.432,9.176,8.112,7.988,7.852,7.912,8.224
7.972,7.956,8.06,8.248,9.028,8.104,7.992,7.98,8.008,8.18
7.988,8.016,8.104,8.144,8.884,8.02,7.932,8.008,7.968,8.236
8.064,8.116,8.224,8.136,8.84,8.04,7.88,7.832,7.968,8.224
7.996,8.016,8.2,8.136,8.764,8.184,7.96,7.828,7.9,8.084
7.932,7.984,8.08,8.028,8.616,8.192,8.028,7.948,7.984,7.996
7.976,7.956,8.1,7.9,8.46,8.124,7.952,7.98,7.996,8.1
8.08,8.092,8.236,7.932,8.428,8.12,7.888,7.84,7.944,8.12
8.004,8.04,8.224,8,8.4,8.248,7.924,7.784,7.892,8
7.912,7.956,8.096,7.908,8.32,8.292,8.024,7.936,7.98,7.916
7.956,7.936,8.072,7.792,8.156,8.248,7.956,8.008,7.984,8.02
8.048,8.08,8.16,7.788,8.156,8.252,7.86,7.908,7.92,8.072
8.06,8.092,8.168,7.912,8.232,8.348,7.924,7.8,7.776,8.028
7.98,8.06,8.1,7.848,8.144,8.436,8.008,7.908,7.88,7.892
8.016,8.02,8.044,7.788,8.004,8.44,7.984,8.004,8.2,7.992
8.14,8.12,8.172,7.788,8.052,8.4,7.888,7.92,8.672,8.084
8.152,8.16,8.212,7.884,8.14,8.544,7.896,7.804,9.216,8.044
8.068,8.144,8.128,7.9,8.084,8.676,8.008,7.916,9.988,7.88
8.1,8.112,8.008,7.792,8.016,8.648,7.988,7.988,10.852,7.96
8.224,8.236,8.124,7.756,8.008,8.652,7.896,7.988,11.336,8.076
8.264,8.272,8.192,7.888,8.08,8.708,7.896,7.808,11.336,8.064
8.152,8.188,8.104,7.868,8.084,8.88,7.988,7.892,10.18,7.932
8.1,8.096,7.992,7.768,8.004,8.876,8.016,7.992,8.9,7.952
8.176,8.152,8.112,7.732,7.992,8.86,7.94,7.996,8.12,8.044
8.184,8.188,8.212,7.8,8.036,8.924,7.88,7.816,7.856,8.06
8.088,8.124,8.144,7.848,8.092,9.06,7.972,7.872,7.896,7.932
8.04,8.048,7.996,7.796,8,9.064,8.036,7.976,8.02,7.94
8.112,8.08,8.068,7.8,7.964,8.964,8,8.012,8.032,8.056
8.14,8.144,8.184,7.816,8.024,8.96,7.968,7.812,8.048,8.072
8.06,8.02,8.12,7.872,8.104,9.02,8.052,7.828,8.044,7.992
